date,maximum_atmospheric_pressure,minimum_atmospheric_pressure,precipitation,maximum_air_temperature,minimum_air_temperature,maximum_relative_humidity,minimum_relative_humidity,total_solar_radiation,maximum_temperature,minimum_temperature,average_air_temperature,average_relative_humidity,wind_speed,total_solar_radiation.1
2017-01-01,617.7996583333334,599.8033624999999,0.0,30.31804166666667,28.722791666666666,66.47716666666666,60.174625,2145.8233333333333,21.408342083333334,20.31201125,29.543241666666663,63.174958333333336,1.1325433529166666,5.960620166666666
2017-01-02,620.1472958333334,599.7950999999999,0.0,29.630875,28.269416666666668,67.4885,61.223083333333335,1951.8496666666667,21.26438333333333,20.06185875,28.910676249999998,64.43673541666666,1.0876244333333334,5.421804708333333
2017-01-03,620.2126625,599.8176083333334,0.0,29.409916666666664,28.005583333333334,70.00179166666666,64.1245,2104.909208333333,21.63528583333333,20.69527875,28.650169166666668,67.00269583333333,1.6307871041666668,5.846970249999999
2017-01-04,616.1654374999999,599.7879750000001,0.10583333333333333,29.755875,28.265958333333334,69.87983333333334,63.22779166666667,1963.737875,21.848865416666666,20.813229166666666,28.88110208333333,66.91486625,1.9210330541666665,5.45482725
2017-01-05,619.3783166666667,599.8029916666667,0.0,28.977791666666665,27.437291666666667,70.60875,64.29954166666667,2001.953125,21.344599583333334,20.438309583333332,28.1671975,67.43400791666666,1.1971411303750001,5.560980708333333
2017-01-06,616.9293291666667,599.7992916666667,0.0,29.41025,27.943458333333336,64.782625,57.740874999999996,2063.8205416666665,19.873571666666667,18.02656125,28.66439708333333,61.02787333333333,0.8975288258333333,5.732835041666667
2017-01-07,616.3259416666666,599.8107333333334,0.0,29.509041666666665,27.907583333333335,68.326375,61.347874999999995,2165.264291666667,21.057165,19.65971875,28.665159583333335,64.81993041666666,1.0789610958333333,6.014623083333333
2017-01-08,616.9457249999999,599.7747541666666,0.0,29.320458333333335,27.89925,64.54775,58.44766666666666,1968.6674583333333,20.201919166666666,19.028332083333336,28.550828749999997,61.3928675,1.487610049125,5.4685205
2017-01-09,618.5651,599.8219208333334,0.0,29.081374999999998,27.660958333333337,69.75366666666666,63.62029166666667,2004.2451250000001,21.386534166666667,20.2464725,28.384534583333334,66.44155500000001,1.2972106329166666,5.567347458333334
2017-01-10,615.3851416666666,599.7841583333334,0.60325,28.668374999999997,27.004541666666668,74.286875,66.73441666666666,1854.9003333333333,22.102345,20.941096666666667,27.68120875,70.79700333333334,1.4186516191666667,5.152500791666667
2017-01-11,617.3710374999999,599.8157041666667,0.0,27.456125,26.366666666666664,79.03425,73.49075,1853.1600416666668,22.481562916666665,21.666978333333333,26.88664916666667,76.36147958333333,1.4137729995416668,5.147666708333333
2017-01-12,618.6073083333333,599.7968791666666,0.0,29.07229166666667,27.731666666666666,70.692375,64.82208333333334,2109.5359583333334,21.36269625,20.294284166666667,28.410766249999998,67.50646666666667,1.32591721125,5.859822208333333
2017-01-13,617.0388416666666,599.7691541666667,0.0,28.896666666666665,27.510625,69.72995833333333,63.85608333333334,2035.58075,21.18284458333333,20.08307041666667,28.178564166666664,66.81133291666667,1.3621555729166666,5.654391125
2017-01-14,618.7453083333334,599.7734666666666,0.0,29.180833333333336,27.861166666666666,64.83024999999999,59.47125,2018.5584166666667,20.310350833333334,19.316043333333333,28.509900416666667,62.07630583333333,1.2539176791666666,5.607106625
2017-01-15,620.2660958333333,599.7680083333333,0.0,29.185958333333332,27.674041666666668,72.14870833333333,65.635125,2045.3624583333333,22.052130000000002,20.94712875,28.376652916666668,69.06276291666667,1.3256423233333334,5.68156225
2017-01-16,617.8394875,599.8056583333333,0.010583333333333333,28.643125,27.419208333333334,71.31945833333333,66.15825,1848.6697916666665,21.733520833333333,20.99200958333333,27.998874583333333,68.82928208333333,1.3508246529166668,5.135193791666667
2017-01-17,619.3748791666667,599.7738583333334,0.0,29.141375,27.828,66.16054166666667,60.98716666666667,1886.6512916666668,20.484620833333334,19.681147499999998,28.41093125,63.807516666666665,1.7531597708333333,5.240698583333333
2017-01-18,617.8142916666667,599.7780583333333,0.0,29.318083333333334,27.855208333333334,70.60475,63.970708333333334,1996.578083333333,21.815813333333335,20.64597458333333,28.5683975,67.20206875000001,1.2549537,5.546050208333334
2017-01-19,619.8855333333333,599.799675,0.0,29.439375,28.121291666666668,71.3005,65.60841666666666,1875.8439166666667,22.1114875,21.104311666666668,28.77544125,68.13983875000001,0.9839410195833334,5.210677791666667
2017-01-20,620.1492041666667,599.7942083333334,0.0635,28.496125000000003,27.297458333333335,74.39575,69.15233333333333,1832.769,22.236214166666667,21.31205125,27.840340833333332,71.83585541666666,0.8106915633333333,5.091024916666666
